"EPUB","URL","Message","Count"
"9780817386986.epub","chapter06.xhtml","aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element does not have text that is visible to screen readers","25"
"9780817386986.epub","conclusion.xhtml","Element has no ARIA role matching its epub:type","6"
"9780817386986.epub","conclusion.xhtml","The <html> element does not have a lang attribute","1"
"9780817386986.epub","conclusion.xhtml","aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element does not have text that is visible to screen readers","6"
"9780817386986.epub","notes.xhtml","Element has no ARIA role matching its epub:type","18"
"9780817386986.epub","notes.xhtml","The <html> element does not have a lang attribute","1"
"9780817386986.epub","notes.xhtml","aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element does not have text that is visible to screen readers","18"
"9780817386986.epub","bibliography.xhtml","Element has no ARIA role matching its epub:type","18"
"9780817386986.epub","bibliography.xhtml","The <html> element does not have a lang attribute","1"
"9780817386986.epub","bibliography.xhtml","aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element does not have text that is visible to screen readers","18"
"9780817386986.epub","index.xhtml","Element has no ARIA role matching its epub:type","7"
"9780817386986.epub","index.xhtml","The <html> element does not have a lang attribute","1"
"9780817386986.epub","index.xhtml","aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element does not have text that is visible to screen readers","7"
"9780817387037.epub","OEBPS\content.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9780817387037.epub","OEBPS\content.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9780817387037.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9780817387037.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9780817387037.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9780817387037.epub","OEBPS\content.opf","Publications with page breaks must declare the 'dc:source / pageBreakSource' metadata","1"
"9780817387037.epub","cover.xhtml","The <html> element does not have a lang attribute","1"
"9780817387037.epub","blank.xhtml","The <html> element does not have a lang attribute","1"
"9780817387037.epub","titlepage.xhtml","Element has no ARIA role matching its epub:type","3"
"9780817387037.epub","titlepage.xhtml","The <html> element does not have a lang attribute","1"
"9780817387037.epub","titlepage.xhtml","aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element does not have text that is visible to screen readers","3"
